Success State,Session Length,Player Type,Percentage Robbers Tagged,Times Sped Up,Percentage Diamonds Collected,Times Hidden,Difficulty Evaluation
1,50.23833852096047,0,100.0,15,60.0,0,Same
0,93.21003037218567,1,100.0,0,39.0,10,Easier
0,73.98857380221489,0,87.0,7,100.0,0,Easier
0,140.32289557768078,1,100.0,0,85.0,11,Easier
0,166.3544540349952,1,100.0,0,39.0,6,Easier
0,96.98542455842929,1,100.0,0,26.0,7,Easier
0,127.99357880705622,1,100.0,0,26.0,14,Easier
1,119.25950951336361,0,100.0,2,39.0,0,Harder
0,30.13688129081647,0,89.0,9,100.0,0,Easier
0,73.56949470719886,0,47.0,5,100.0,0,Easier
1,30.358319219370138,1,0.0,0,100.0,1,Harder
0,0.5671510287615344,1,100.0,0,26.0,9,Easier
0,75.6315283717289,0,45.0,12,100.0,0,Easier
0,70.63793743219045,0,66.0,1,100.0,0,Easier
0,110.2348394235023,0,99.0,3,100.0,0,Easier
0,120.57486235100636,1,100.0,0,3.0,6,Easier
0,38.01443354984087,1,100.0,0,75.0,7,Easier
1,96.97994467637312,0,100.0,9,12.0,0,Harder
0,171.79847553281763,1,100.0,0,37.0,3,Easier
0,122.95432797437049,0,61.0,13,100.0,0,Easier
0,46.684815803423454,0,30.0,2,100.0,0,Easier
0,122.3087286563407,0,64.0,4,100.0,0,Easier
1,47.54456023613652,0,100.0,0,89.0,0,Harder
0,151.98936474555208,0,32.0,5,100.0,0,Easier
0,76.72323995929133,1,100.0,0,79.0,10,Easier
1,38.70398020292656,0,100.0,10,90.0,0,Same
1,132.6780682672955,1,0.0,0,100.0,12,Same
1,45.976538661364415,0,100.0,3,87.0,0,Harder
1,32.04725904377622,1,0.0,0,100.0,6,Harder
0,118.74402489256138,0,40.0,14,100.0,0,Easier
0,44.29816425381652,1,100.0,0,32.0,9,Easier
1,120.84889070566362,1,0.0,0,100.0,1,Harder
1,134.55420318557694,0,100.0,15,47.0,0,Easier
0,93.83991735384868,0,63.0,8,100.0,0,Easier
1,127.8867439966338,1,0.0,0,100.0,11,Same
0,47.02422989645822,1,100.0,0,2.0,14,Easier
0,106.44192013284008,0,69.0,15,100.0,0,Easier
0,23.335792585491134,1,100.0,0,87.0,15,Easier
1,162.3295864692395,0,100.0,10,1.0,0,Same
0,134.13193619626443,1,100.0,0,29.0,1,Easier
0,168.41490070748353,0,50.0,13,100.0,0,Easier
0,109.45227625830422,0,42.0,11,100.0,0,Easier
1,122.15697454340564,0,100.0,12,63.0,0,Easier
1,169.62267531690082,1,0.0,0,100.0,11,Same
1,160.25598175995407,1,0.0,0,100.0,12,Same
0,104.63086218780288,1,100.0,0,30.0,8,Easier
0,61.360933497411715,0,88.0,6,100.0,0,Easier
1,49.804907384098975,1,0.0,0,100.0,13,Harder
1,64.2723988131812,0,100.0,9,41.0,0,Harder
1,117.67412017691557,0,100.0,3,22.0,0,Harder
1,84.81870381817356,1,0.0,0,100.0,0,Harder
1,117.93210523537213,0,100.0,12,42.0,0,Easier
0,69.02949383076054,1,100.0,0,18.0,11,Easier
0,125.26971091709697,0,13.0,12,100.0,0,Easier
1,170.23938847119425,1,0.0,0,100.0,2,Harder
0,150.93190806641763,1,100.0,0,87.0,15,Easier
0,53.7009936902541,1,100.0,0,91.0,14,Easier
0,150.54184732864056,0,27.0,8,100.0,0,Easier
1,67.68308521706967,1,0.0,0,100.0,13,Harder
1,88.03176681801979,1,0.0,0,100.0,9,Harder
1,174.5011157475883,0,100.0,5,98.0,0,Same
0,60.58504278014801,1,100.0,0,11.0,15,Easier
1,146.4196896436861,1,0.0,0,100.0,6,Harder
0,79.42117576419544,0,94.0,7,100.0,0,Easier
0,130.86590868102394,1,100.0,0,97.0,3,Easier
1,73.26552001884612,0,100.0,6,64.0,0,Same
0,24.74762948433535,0,59.0,0,100.0,0,Easier
0,126.21620270675051,1,100.0,0,76.0,6,Easier
1,150.7127983436039,1,0.0,0,100.0,2,Harder
0,155.55943891535534,1,100.0,0,52.0,9,Easier
1,21.40336433293299,0,100.0,1,87.0,0,Harder
1,126.50760382422108,0,100.0,14,61.0,0,Easier
1,150.42072332602817,1,0.0,0,100.0,7,Harder
1,99.57614686669835,0,100.0,6,24.0,0,Harder
0,99.10680883361495,1,100.0,0,13.0,14,Easier
1,169.54604192781932,0,100.0,7,28.0,0,Harder
1,128.86712316901333,1,0.0,0,100.0,3,Harder
0,134.26617313724805,1,100.0,0,31.0,3,Easier
0,41.983925273741185,1,100.0,0,1.0,9,Easier
1,68.95260621910415,1,0.0,0,100.0,8,Harder
0,21.062450419344675,1,100.0,0,24.0,6,Easier
1,72.97675004341556,1,0.0,0,100.0,15,Harder
0,159.01503335637832,1,100.0,0,87.0,15,Easier
0,97.3696336163313,1,100.0,0,90.0,0,Easier
1,167.52706729935548,0,100.0,4,36.0,0,Harder
0,7.631510592563382,1,100.0,0,85.0,12,Easier
0,93.12350006597683,0,79.0,8,100.0,0,Easier
1,93.55403797220526,0,100.0,5,55.0,0,Harder
0,136.02116884611826,0,90.0,8,100.0,0,Easier
1,158.63241256831014,1,0.0,0,100.0,8,Harder
0,92.59998572478248,0,78.0,3,100.0,0,Easier
1,18.617607127952212,0,100.0,5,42.0,0,Harder
0,12.21045026506301,1,100.0,0,10.0,4,Easier
0,36.31536534096786,0,34.0,2,100.0,0,Easier
0,42.69979479665526,0,93.0,3,100.0,0,Same
0,136.24488461559343,1,100.0,0,5.0,5,Easier
1,45.1111881575602,0,100.0,1,83.0,0,Harder
0,94.93313047751337,0,23.0,11,100.0,0,Easier
1,163.60984833008465,0,100.0,5,44.0,0,Harder
1,45.093704540749734,1,0.0,0,100.0,11,Harder
1,47.73790647199597,1,0.0,0,100.0,2,Harder
0,9.714471453619833,1,100.0,0,8.0,5,Easier
0,10.677407105401993,1,100.0,0,34.0,5,Easier
1,154.7646368598455,1,0.0,0,100.0,6,Harder
1,53.71202921009988,0,100.0,1,81.0,0,Harder
1,46.101527490891485,0,100.0,13,61.0,0,Same
0,124.01458775478817,1,100.0,0,31.0,0,Easier
1,72.68763988978833,0,100.0,9,19.0,0,Harder
1,12.795324852769415,1,0.0,0,100.0,10,Harder
1,43.01921099963607,0,100.0,4,5.0,0,Harder
0,115.8120011391266,1,100.0,0,17.0,1,Easier
0,88.55024279478187,0,49.0,14,100.0,0,Easier
0,14.850570393179371,0,70.0,4,100.0,0,Same
0,24.677616715728817,0,36.0,3,100.0,0,Easier
0,121.32369442160386,0,75.0,15,100.0,0,Easier
1,66.97065652731068,0,100.0,9,93.0,0,Same
0,18.89307505489511,0,68.0,1,100.0,0,Same
1,132.83062930687052,0,100.0,3,40.0,0,Harder
1,81.68245615268513,0,100.0,3,59.0,0,Harder
0,64.48518535852244,1,100.0,0,60.0,10,Easier
1,165.78797296837527,1,0.0,0,100.0,7,Harder
0,147.08921977511721,1,100.0,0,49.0,11,Easier
0,68.46529494233093,0,69.0,6,100.0,0,Easier
1,1.8812550006937534,0,100.0,12,2.0,0,Harder
1,26.35075003383924,0,100.0,10,65.0,0,Same
0,149.43925512825433,1,100.0,0,66.0,2,Easier
1,135.08140479783535,1,0.0,0,100.0,8,Harder
1,99.43320964327982,0,100.0,7,98.0,0,Easier
1,61.19471024163624,0,100.0,9,90.0,0,Same
0,143.1802114537472,0,5.0,11,100.0,0,Easier
0,130.54164261580405,0,87.0,3,100.0,0,Easier
1,25.432345335819086,0,100.0,12,42.0,0,Harder
1,94.79199498332474,1,0.0,0,100.0,9,Harder
0,122.13388029606915,1,100.0,0,65.0,4,Easier
0,21.262667756888707,0,38.0,15,100.0,0,Easier
1,52.642205340101704,0,100.0,0,31.0,0,Harder
1,176.2991957173599,1,0.0,0,100.0,8,Harder
1,65.1369302708679,0,100.0,15,85.0,0,Easier
1,122.89760260218316,1,0.0,0,100.0,10,Same
1,164.29590453410316,1,0.0,0,100.0,9,Harder
1,146.293841392236,1,0.0,0,100.0,10,Same
1,36.039420115653954,1,0.0,0,100.0,13,Harder
0,66.39975696609649,1,100.0,0,83.0,3,Easier
1,66.09589507909695,1,0.0,0,100.0,6,Harder
1,73.18130512081602,1,0.0,0,100.0,1,Harder
1,125.5328835803419,1,0.0,0,100.0,7,Harder
1,53.36110209282489,0,100.0,9,43.0,0,Harder
0,34.771446914630395,1,100.0,0,75.0,11,Easier
0,76.34617106516373,1,100.0,0,96.0,0,Easier
1,61.868863004622696,0,100.0,9,20.0,0,Harder
0,167.6669522184466,1,100.0,0,39.0,2,Easier
0,129.7873639384351,0,51.0,0,100.0,0,Easier
1,28.276202144372892,0,100.0,10,32.0,0,Harder
0,36.38854698809757,0,3.0,2,100.0,0,Easier
0,2.804292323027009,0,78.0,10,100.0,0,Easier
0,90.02740256577121,1,100.0,0,15.0,8,Easier
1,58.75692780177574,1,0.0,0,100.0,7,Harder
0,74.4275698183569,1,100.0,0,54.0,3,Easier
1,74.0030187350052,0,100.0,8,36.0,0,Harder
0,7.494310894239327,1,100.0,0,69.0,7,Easier
1,31.880678755063933,0,100.0,6,23.0,0,Harder
0,28.793670912140744,1,100.0,0,3.0,13,Easier
1,91.53449171800014,1,0.0,0,100.0,8,Harder
1,135.47368360381503,0,100.0,10,96.0,0,Easier
1,119.41499408793018,1,0.0,0,100.0,10,Same
0,109.53455334079094,0,16.0,0,100.0,0,Easier
0,174.2722153228225,1,100.0,0,60.0,7,Easier
1,147.03237042606114,1,0.0,0,100.0,13,Same
1,66.61022853282107,0,100.0,13,90.0,0,Easier
1,177.24605003384565,0,100.0,11,46.0,0,Easier
1,144.89497032064855,1,0.0,0,100.0,14,Same
0,132.43590209105253,0,88.0,11,100.0,0,Easier
0,152.14651464470663,1,100.0,0,18.0,2,Easier
1,24.708800830292937,0,100.0,15,9.0,0,Harder
1,40.37540456575487,1,0.0,0,100.0,8,Harder
1,125.91698266941702,0,100.0,5,3.0,0,Harder
0,103.06245553134448,0,79.0,0,100.0,0,Easier
1,65.1139338368528,0,100.0,4,99.0,0,Harder
1,89.68555444856096,1,0.0,0,100.0,0,Harder
0,126.79630922419459,1,100.0,0,57.0,0,Easier
0,1.317645857433969,0,67.0,6,100.0,0,Easier
1,76.20036919687699,1,0.0,0,100.0,3,Harder
1,40.919039640629045,1,0.0,0,100.0,3,Harder
1,8.262881681321621,0,100.0,5,47.0,0,Harder
1,76.30610853814025,1,0.0,0,100.0,7,Harder
1,163.4054794192946,0,100.0,10,56.0,0,Easier
0,81.0637651268789,0,33.0,7,100.0,0,Easier
1,114.41963335238594,0,100.0,14,26.0,0,Same
1,31.447815133204855,1,0.0,0,100.0,8,Harder
0,146.72642343147038,0,83.0,13,100.0,0,Easier
1,171.08673534585532,0,100.0,8,95.0,0,Easier
1,128.34038392147008,1,0.0,0,100.0,12,Same
1,11.127933742359826,0,100.0,10,23.0,0,Harder
1,45.468449280345936,0,100.0,6,15.0,0,Harder
0,158.27146786362064,1,100.0,0,10.0,10,Easier
0,70.55069377272848,1,100.0,0,30.0,12,Easier
1,74.01320128455801,0,100.0,4,63.0,0,Harder
0,58.389509938692335,0,3.0,11,100.0,0,Easier
1,100.49120110804054,0,100.0,2,48.0,0,Harder
0,87.27495888402781,0,66.0,5,100.0,0,Easier
1,68.14289671975656,0,100.0,0,21.0,0,Harder
0,20.735735420221847,0,19.0,13,100.0,0,Easier
1,53.39869632378555,0,100.0,2,89.0,0,Harder
0,55.93162318858674,0,81.0,7,100.0,0,Easier
0,118.86241956235355,0,16.0,11,100.0,0,Easier
0,21.187874895329976,1,100.0,0,32.0,15,Easier
1,63.20639184793792,1,0.0,0,100.0,2,Harder
1,113.66619970051585,0,100.0,4,55.0,0,Harder
0,77.46170085764425,0,46.0,9,100.0,0,Easier
1,115.71656559982137,1,0.0,0,100.0,3,Harder
0,169.44453041479576,1,100.0,0,41.0,11,Easier
1,56.75473635424398,1,0.0,0,100.0,7,Harder
1,126.88267447265271,1,0.0,0,100.0,2,Harder
1,124.1562998405908,1,0.0,0,100.0,6,Harder
1,98.59164267886973,0,100.0,4,64.0,0,Same
0,70.5189395183539,0,68.0,6,100.0,0,Easier
1,128.1101676575857,0,100.0,11,37.0,0,Same
0,145.1315346646774,0,76.0,3,100.0,0,Easier
0,109.52935115834369,1,100.0,0,26.0,11,Easier
0,87.37008441825488,0,88.0,1,100.0,0,Easier
1,65.7623087255145,0,100.0,5,50.0,0,Harder
1,90.01939951723456,0,100.0,5,97.0,0,Same
0,60.244624910938064,0,18.0,11,100.0,0,Easier
0,155.59697437570966,1,100.0,0,60.0,9,Easier
1,3.271944492126515,0,100.0,13,1.0,0,Harder
0,163.72000953056133,0,24.0,9,100.0,0,Easier
0,174.28387426158486,0,18.0,7,100.0,0,Easier
1,178.74100998993498,0,100.0,12,92.0,0,Easier
0,132.1193054025907,1,100.0,0,93.0,12,Easier
1,163.0510954108426,0,100.0,0,37.0,0,Harder
0,160.28419974672468,1,100.0,0,2.0,5,Easier
1,45.51319629337711,1,0.0,0,100.0,2,Harder
1,46.268298058828336,0,100.0,5,42.0,0,Harder
0,64.87664865009073,0,75.0,15,100.0,0,Easier
0,110.72883398701057,0,64.0,15,100.0,0,Easier
0,66.03392267339693,1,100.0,0,47.0,11,Easier
1,12.092276907027168,1,0.0,0,100.0,2,Harder
1,43.342191911371025,1,0.0,0,100.0,1,Harder
0,77.36775903871725,0,16.0,5,100.0,0,Easier
1,10.40868808300797,1,0.0,0,100.0,1,Harder
1,51.98767402551661,0,100.0,14,38.0,0,Harder
0,11.571593128508933,0,74.0,14,100.0,0,Easier
0,121.85165982170754,0,27.0,11,100.0,0,Easier
0,164.92083559735542,0,26.0,10,100.0,0,Easier
1,92.51014104899345,1,0.0,0,100.0,12,Same
0,131.20739967231648,1,100.0,0,17.0,10,Easier
1,32.83813400531201,0,100.0,9,22.0,0,Harder
1,66.10989961133299,0,100.0,3,72.0,0,Harder
1,83.36853801877587,1,0.0,0,100.0,9,Harder
0,90.25245017809861,1,100.0,0,48.0,14,Easier
0,8.428805978764087,0,52.0,3,100.0,0,Easier
1,133.6851860245798,1,0.0,0,100.0,2,Harder
1,70.33918546788514,0,100.0,7,85.0,0,Same
0,147.12503207623266,0,23.0,11,100.0,0,Easier
0,103.82210351074694,1,100.0,0,69.0,1,Easier
1,28.94268792135058,0,100.0,6,23.0,0,Harder
0,36.844500459802106,1,100.0,0,50.0,15,Easier
0,49.62313158546328,0,88.0,14,100.0,0,Easier
0,160.60614899643735,1,100.0,0,50.0,13,Easier
1,15.838605792964893,1,0.0,0,100.0,8,Harder
1,118.16375674833205,1,0.0,0,100.0,1,Harder
1,117.9147371609273,1,0.0,0,100.0,8,Harder
1,105.65094223568346,1,0.0,0,100.0,12,Same
1,174.5002186640649,0,100.0,8,32.0,0,Harder
1,59.863309057328756,0,100.0,4,90.0,0,Harder
1,42.46909272656525,1,0.0,0,100.0,11,Harder
1,156.91902587077996,1,0.0,0,100.0,0,Harder
1,95.65988902487588,1,0.0,0,100.0,8,Harder
1,5.019592645253159,0,100.0,3,28.0,0,Harder
0,127.10897521730465,1,100.0,0,50.0,1,Easier
1,44.32230770085107,1,0.0,0,100.0,7,Harder
1,58.4148329123947,0,100.0,14,29.0,0,Harder
1,149.62631372041974,0,100.0,7,8.0,0,Harder
0,149.06269634367504,1,100.0,0,25.0,5,Easier
1,167.01361742882892,0,100.0,12,33.0,0,Same
0,29.42907262635058,1,100.0,0,21.0,1,Easier
1,123.66588105401648,1,0.0,0,100.0,4,Harder
0,94.70826384885073,1,100.0,0,52.0,15,Easier
0,124.69238354131917,1,100.0,0,57.0,8,Easier
1,12.079919868403802,1,0.0,0,100.0,14,Harder
1,160.46427786346604,0,100.0,1,44.0,0,Harder
0,166.96884294436742,1,100.0,0,28.0,7,Easier
1,21.67970490962613,1,0.0,0,100.0,6,Harder
1,53.35809671954769,0,100.0,12,5.0,0,Harder
1,48.535461337106874,0,100.0,11,44.0,0,Harder
0,132.50590696729708,1,100.0,0,52.0,8,Easier
0,45.89162629671233,0,10.0,14,100.0,0,Easier
1,159.23548836234235,1,0.0,0,100.0,9,Harder
1,83.3870144793624,0,100.0,7,8.0,0,Harder
0,58.29096239426078,0,47.0,12,100.0,0,Easier
1,6.755667084813317,0,100.0,7,92.0,0,Harder
0,46.67657864628196,1,100.0,0,0.0,12,Easier
0,0.5569900425922536,1,100.0,0,45.0,10,Easier
1,134.84407037273493,0,100.0,7,97.0,0,Easier
1,7.338676458221169,1,0.0,0,100.0,10,Harder
0,91.72032405585956,0,21.0,11,100.0,0,Easier
0,106.56597876394414,1,100.0,0,59.0,5,Easier
1,44.316041772865404,1,0.0,0,100.0,13,Harder
1,12.839496609352638,0,100.0,6,86.0,0,Harder
1,39.81358234615487,0,100.0,0,35.0,0,Harder
1,132.05140057535138,1,0.0,0,100.0,5,Harder
1,2.140527434754982,1,0.0,0,100.0,11,Harder
1,17.383074137246652,0,100.0,15,50.0,0,Harder
1,102.69474318761243,0,100.0,14,59.0,0,Easier
1,46.02627217754347,0,100.0,12,7.0,0,Harder
1,12.978242126756115,0,100.0,11,19.0,0,Harder
0,72.04437442967938,0,1.0,7,100.0,0,Easier
1,117.30848703360209,1,0.0,0,100.0,15,Same
1,1.8361749986510079,0,100.0,10,6.0,0,Harder
0,53.000616919572636,1,100.0,0,41.0,3,Easier
0,163.9943039199302,1,100.0,0,40.0,11,Easier
1,112.32740104993172,0,100.0,10,59.0,0,Easier
0,22.52962168906386,1,100.0,0,87.0,11,Easier
0,170.76807374084476,1,100.0,0,94.0,6,Easier
1,139.24565015817873,1,0.0,0,100.0,1,Harder
1,18.170520569068604,0,100.0,13,44.0,0,Harder
0,154.14795545401927,1,100.0,0,88.0,8,Easier
1,23.295879221055074,0,100.0,13,12.0,0,Harder
0,120.36387366765325,0,1.0,4,100.0,0,Easier
0,109.40342968390543,1,100.0,0,55.0,1,Easier
0,167.22766332970812,1,100.0,0,43.0,5,Easier
0,33.82215227408433,0,95.0,0,100.0,0,Same
0,133.43872348766013,0,63.0,9,100.0,0,Easier
0,141.460631752853,0,21.0,3,100.0,0,Easier
0,128.0345471522784,1,100.0,0,87.0,2,Easier
1,67.25281244433265,0,100.0,8,12.0,0,Harder
1,54.75524775316826,1,0.0,0,100.0,4,Harder
1,155.44943669266829,1,0.0,0,100.0,14,Same
0,127.34409322034385,0,3.0,4,100.0,0,Easier
0,23.89339111846411,0,20.0,15,100.0,0,Easier
0,63.90905971049714,0,19.0,5,100.0,0,Easier
0,32.037252476350254,1,100.0,0,41.0,11,Easier
1,0.7387053841334423,1,0.0,0,100.0,8,Harder
1,101.36612220529139,0,100.0,13,8.0,0,Same
0,85.53363227805443,1,100.0,0,51.0,9,Easier
1,166.27048987088853,0,100.0,7,94.0,0,Easier
0,100.71034189639798,1,100.0,0,54.0,5,Easier
0,16.683980793506194,0,26.0,12,100.0,0,Easier
1,137.26437001165863,1,0.0,0,100.0,10,Same
1,125.87784123932644,1,0.0,0,100.0,15,Same
1,125.85722822888957,0,100.0,5,29.0,0,Harder
0,32.555061796221985,1,100.0,0,26.0,5,Easier
1,86.90379591775098,1,0.0,0,100.0,9,Harder
1,132.30163171405945,1,0.0,0,100.0,6,Harder
1,148.47234219856176,1,0.0,0,100.0,1,Harder
0,148.74495918911637,1,100.0,0,41.0,2,Easier
1,140.1308585061,1,0.0,0,100.0,5,Harder
0,49.33867137461207,1,100.0,0,25.0,14,Easier
1,127.12105779129556,0,100.0,6,16.0,0,Harder
1,157.5109934717914,0,100.0,8,18.0,0,Harder
1,176.42824405418213,0,100.0,0,37.0,0,Harder
0,113.46818759954017,0,49.0,11,100.0,0,Easier
0,153.98612721770715,1,100.0,0,11.0,14,Easier
0,30.277039841140617,0,13.0,10,100.0,0,Easier
0,94.44056973228189,0,43.0,15,100.0,0,Easier
1,73.16793178900608,1,0.0,0,100.0,11,Harder
1,160.92085432878193,1,0.0,0,100.0,10,Same
0,71.76652733301447,0,8.0,6,100.0,0,Easier
0,24.473852830563665,1,100.0,0,37.0,9,Easier
1,33.240634593846806,0,100.0,15,18.0,0,Harder
1,84.51060122904282,0,100.0,0,75.0,0,Harder
0,32.26060817970195,1,100.0,0,40.0,5,Easier
1,173.64097352074828,1,0.0,0,100.0,4,Harder
1,156.85633810279535,0,100.0,2,39.0,0,Harder
1,125.82118003611491,1,0.0,0,100.0,9,Harder
1,146.7254923652145,0,100.0,2,23.0,0,Harder
0,97.7991689942264,0,65.0,13,100.0,0,Easier
0,85.07792390623929,1,100.0,0,62.0,2,Easier
0,78.85802746623285,1,100.0,0,53.0,12,Easier
1,54.09921970859897,1,0.0,0,100.0,13,Harder
1,163.76787299895807,1,0.0,0,100.0,10,Same
1,178.09549570069896,1,0.0,0,100.0,15,Same
1,71.24659007527252,1,0.0,0,100.0,7,Harder
1,137.55596259912284,0,100.0,3,82.0,0,Same
1,18.213161984259557,0,100.0,7,56.0,0,Harder
0,7.689165170815997,0,42.0,15,100.0,0,Easier
0,149.76487085384068,1,100.0,0,49.0,1,Easier
1,51.691785976232524,0,100.0,0,5.0,0,Harder
0,151.86838026557393,1,100.0,0,27.0,9,Easier
1,76.00294511787527,0,100.0,6,76.0,0,Same
1,178.79025976930066,1,0.0,0,100.0,9,Harder
0,45.010425254590565,0,43.0,12,100.0,0,Easier
0,42.86975644125986,0,81.0,6,100.0,0,Easier
0,62.917953936484935,1,100.0,0,58.0,6,Easier
1,128.65084380996808,1,0.0,0,100.0,4,Harder
0,81.03966824576482,0,33.0,11,100.0,0,Easier
0,1.636185433521844,0,0.0,1,100.0,0,Easier
1,81.43549754882837,0,100.0,6,43.0,0,Harder
1,32.63790754162703,1,0.0,0,100.0,5,Harder
0,157.9924333013893,1,100.0,0,61.0,4,Easier
0,4.08583504758764,0,77.0,13,100.0,0,Easier
0,154.52873246105182,0,24.0,1,100.0,0,Easier
1,145.733881910981,1,0.0,0,100.0,15,Same
1,64.15139901899624,0,100.0,15,29.0,0,Harder
1,58.93669151570849,0,100.0,6,16.0,0,Harder
0,23.804251974104773,1,100.0,0,28.0,13,Easier
0,85.82762809206588,1,100.0,0,67.0,14,Easier
1,38.583197966438846,1,0.0,0,100.0,3,Harder
0,95.34698641927585,1,100.0,0,22.0,3,Easier
1,105.20121560588404,0,100.0,5,40.0,0,Harder
1,120.11296738658199,1,0.0,0,100.0,13,Same
1,98.52338925457316,1,0.0,0,100.0,15,Same
1,130.7460642379565,0,100.0,1,25.0,0,Harder
1,32.0640484464735,0,100.0,15,24.0,0,Harder
1,138.87542868046964,1,0.0,0,100.0,11,Same
1,17.434969373691942,1,0.0,0,100.0,6,Harder
0,27.126486956982227,0,45.0,4,100.0,0,Easier
1,73.83315427020247,0,100.0,9,24.0,0,Harder
0,110.31170994352128,0,91.0,3,100.0,0,Easier
0,96.31138526614487,1,100.0,0,71.0,0,Easier
1,129.35060551154888,0,100.0,2,36.0,0,Harder
0,2.0696015372998366,0,32.0,15,100.0,0,Easier
1,46.307922334061914,0,100.0,0,16.0,0,Harder
0,35.07533843108622,1,100.0,0,55.0,9,Easier
0,92.87898889357983,0,54.0,11,100.0,0,Easier
0,144.51640425126547,0,90.0,14,100.0,0,Easier
0,161.12213454928525,0,75.0,8,100.0,0,Easier
1,147.37647781478356,1,0.0,0,100.0,11,Same
0,143.18726835541742,0,81.0,1,100.0,0,Easier
1,170.63005498934683,1,0.0,0,100.0,0,Harder
1,143.3448630589735,1,0.0,0,100.0,1,Harder
1,83.91241691550185,0,100.0,6,65.0,0,Same
1,176.72477419699337,0,100.0,13,46.0,0,Easier
0,119.31293128729341,0,41.0,0,100.0,0,Easier
1,119.57834667473057,0,100.0,13,8.0,0,Same
1,154.6232565994129,0,100.0,2,4.0,0,Harder
1,113.03004403819631,1,0.0,0,100.0,13,Same
0,67.38812019873885,0,60.0,3,100.0,0,Easier
0,56.104178965974725,1,100.0,0,1.0,6,Easier
0,91.0551724490677,0,57.0,9,100.0,0,Easier
0,165.18939418292314,1,100.0,0,37.0,9,Easier
1,134.4350104241667,1,0.0,0,100.0,5,Harder
1,24.633578336676415,1,0.0,0,100.0,0,Harder
1,127.09431579877712,1,0.0,0,100.0,13,Same
0,115.43141903556837,1,100.0,0,33.0,6,Easier
1,22.90750355148196,1,0.0,0,100.0,14,Harder
1,153.57720897739304,0,100.0,3,46.0,0,Harder
1,42.93258744872918,1,0.0,0,100.0,5,Harder
0,172.79324026880457,0,49.0,12,100.0,0,Easier
0,27.894431950948217,1,100.0,0,34.0,14,Easier
1,160.4884286421723,0,100.0,1,25.0,0,Harder
1,145.47949370298375,0,100.0,5,79.0,0,Same
0,175.32183061255063,0,88.0,2,100.0,0,Easier
1,44.50726754884383,1,0.0,0,100.0,9,Harder
1,122.686147659567,0,100.0,14,62.0,0,Easier
1,162.55107826609262,1,0.0,0,100.0,15,Same
0,32.075141102421284,0,36.0,2,100.0,0,Easier
0,145.57297507520727,1,100.0,0,76.0,12,Easier
0,59.51299836288459,1,100.0,0,0.0,1,Easier
0,68.64115943796125,1,100.0,0,7.0,13,Easier
0,75.67035808600087,1,100.0,0,61.0,13,Easier
0,171.79996329701999,0,89.0,0,100.0,0,Easier
0,115.73445514094594,1,100.0,0,63.0,13,Easier
1,66.25124343226288,0,100.0,9,98.0,0,Same
1,106.71478642965286,0,100.0,1,82.0,0,Same
1,20.610175268441008,1,0.0,0,100.0,8,Harder
1,124.31511618621397,0,100.0,9,20.0,0,Harder
0,30.5895640901595,0,15.0,9,100.0,0,Easier
0,136.03898455121853,1,100.0,0,92.0,1,Easier
1,99.05854991675712,0,100.0,14,38.0,0,Same
0,179.89086236236224,1,100.0,0,25.0,3,Easier
0,171.83870858308933,1,100.0,0,82.0,15,Easier
1,115.30527061945742,1,0.0,0,100.0,3,Harder
0,131.2630085388448,1,100.0,0,62.0,4,Easier
1,69.03926504375828,0,100.0,0,32.0,0,Harder
1,124.32755698776683,1,0.0,0,100.0,9,Harder
1,79.18230002920873,0,100.0,8,84.0,0,Same
0,144.96420241785847,1,100.0,0,5.0,13,Easier
0,92.55799947613133,1,100.0,0,76.0,5,Easier
0,132.527106229256,0,74.0,11,100.0,0,Easier
0,72.79206238391575,1,100.0,0,75.0,1,Easier
0,82.72900747170239,1,100.0,0,98.0,12,Easier
0,149.60908875176307,0,38.0,7,100.0,0,Easier
0,12.728555717804145,0,13.0,13,100.0,0,Easier
0,3.5496018160936282,0,69.0,0,100.0,0,Same
0,34.800829792633806,0,1.0,2,100.0,0,Easier
1,170.13426701617635,1,0.0,0,100.0,15,Same
0,38.89906895258846,1,100.0,0,95.0,7,Easier
0,9.589165345849622,0,70.0,5,100.0,0,Same
0,178.33689995945198,1,100.0,0,52.0,14,Easier
1,163.1191784879071,1,0.0,0,100.0,9,Harder
0,118.37134797101224,1,100.0,0,99.0,6,Easier
0,125.64771774370625,0,85.0,4,100.0,0,Easier
1,125.22667250438863,1,0.0,0,100.0,11,Same
1,66.70946835216714,0,100.0,14,31.0,0,Harder
1,5.572573720509853,0,100.0,3,17.0,0,Harder
0,7.386153898271952,0,83.0,0,100.0,0,Same
0,51.49428878209943,0,70.0,0,100.0,0,Same
1,7.89117589971527,0,100.0,6,96.0,0,Harder
1,128.89088588705224,0,100.0,14,29.0,0,Same
0,46.66046144628579,0,70.0,2,100.0,0,Same
1,113.13412037283875,1,0.0,0,100.0,9,Harder
1,117.36068206389132,1,0.0,0,100.0,0,Harder
0,123.81624941978819,1,100.0,0,22.0,8,Easier
0,5.215995832311384,1,100.0,0,30.0,4,Easier
0,171.2921722365889,1,100.0,0,99.0,11,Easier
1,4.053469126518845,1,0.0,0,100.0,1,Harder
0,53.10747290041152,1,100.0,0,6.0,3,Easier
0,2.746200453638492,0,3.0,8,100.0,0,Easier
